,us equity,eu equity,em equity,us gov,eu gov,us corp,eu corp,us real,eu real,comm
31/05/2007,31.00172972,44.00155635,25.87888695,149.3994475,120.561,119.283,106.633879,21.71442663,38.391,30.54356365
01/06/2007,31.15541507,44.37320187,26.31668548,148.9995828,120.347,119.0451,106.4274509,21.74466378,38.6726,30.77860171
04/06/2007,31.15945686,44.18260276,26.39377704,149.1895185,120.403,119.317,106.5169031,21.83267108,39.163,31.06220819
05/06/2007,31.0361044,43.90630228,26.4223133,148.9795896,120.189,118.8865,106.3861653,21.48612387,37.8485,30.93385537
06/06/2007,30.70248147,43.27746168,26.12945272,148.9895862,120.561,118.9431,106.5925934,21.34037099,37.1599,30.74692666
07/06/2007,30.14844472,42.84868191,26.02367932,148.419779,119.796,118.3653,106.2279037,20.6692538,35.9915,30.63326372
08/06/2007,30.54071253,42.75333686,25.71247401,148.159867,119.649,122.2399,106.090285,20.91680509,35.5638,30.06173562
11/06/2007,30.59329472,43.14399681,25.90232745,148.1298771,119.751,117.6289,106.1522134,20.60324832,36.1376,30.50674714
12/06/2007,30.25965236,42.90581615,25.90065313,147.4501071,119.458,117.1078,105.9595472,20.24571249,36.0124,30.33790534
13/06/2007,30.71258596,43.01062292,25.93057251,147.7500056,119.334,117.1418,105.8219284,20.69400893,36.0124,30.49839227
14/06/2007,30.90872958,43.75382299,26.47370767,147.6400428,119.289,117.3231,105.8563331,20.47123736,36.2002,30.96819296
15/06/2007,31.08375094,44.40176899,26.80500483,147.9099515,119.267,117.5383,105.8288094,20.69676223,36.8783,31.26997816
18/06/2007,31.04719991,44.2683951,27.12378098,148.159867,119.211,117.6403,105.8769759,20.37772345,36.3671,31.21424843
19/06/2007,31.1243632,44.22072258,27.12509131,148.6097147,119.503,117.8442,106.090285,20.4162205,36.0958,30.76905329
20/06/2007,30.6918329,44.33508205,27.1911178,148.3897892,119.278,117.9688,105.9870709,19.80289806,36.0854,30.77336844
21/06/2007,30.8624044,43.83006264,27.26595266,148.1898568,119.514,117.527,105.9526662,19.91285803,35.0005,30.56908731
22/06/2007,30.57201701,43.81104821,27.1994894,148.419779,119.424,117.425,105.9457853,19.83864181,35.303,30.30558761
25/06/2007,30.42581286,43.67758335,27.02455926,148.8996166,119.469,117.7989,106.1109278,19.51739056,34.4684,30.2046865
26/06/2007,30.11307902,43.40128287,26.86680911,148.7696606,119.818,117.8442,106.2072609,19.44219102,34.4997,29.9013405
27/06/2007,30.5415481,43.09641527,26.7144459,148.9895862,120.167,117.9574,106.3930462,19.94078437,34.4267,29.98020679
28/06/2007,30.53748687,43.6108964,27.00716088,148.7196775,119.976,117.8209,106.2760703,19.83770766,35.0839,29.92548699
29/06/2007,30.54764965,43.89674958,27.09204168,149.309478,120.133,118.037,106.2141418,19.76250812,34.6875,30.11691447
02/07/2007,30.82381303,43.70624145,27.43549586,149.5993799,120.426,118.4693,106.5169031,20.2193103,34.1659,30.27198451
03/07/2007,30.93550647,44.14448294,27.85116423,149.2794881,120.167,118.3897,106.3173559,20.16360511,34.3224,30.20964434
04/07/2007,30.93550647,44.19215546,28.02027065,149.2794881,119.897,118.3556,106.1522134,20.16360511,34.8231,30.20964434
05/07/2007,30.90301666,43.9253167,28.0679524,148.6596978,119.503,117.946,105.9526662,20.46723032,34.2076,30.34800463
06/07/2007,31.06546571,44.22072258,28.2903459,148.3697959,119.391,117.4795,105.8150475,20.44215562,34.3015,30.49370987
09/07/2007,31.06952693,44.28740953,28.63190737,148.6596978,119.222,117.6047,105.8976187,20.42821703,34.1137,30.52529311
10/07/2007,30.64715941,43.77292839,28.55801886,149.5294035,120.021,118.0143,106.2141418,19.91012931,34.1137,30.80678792
11/07/2007,30.86442529,43.48707521,28.5,149.2894847,120.234,118.0143,106.20038,19.8711406,33.9364,30.8082569
12/07/2007,31.35179187,44.17314104,28.75,149.0095794,119.852,117.6843,106.0145947,20.12739428,33.8738,30.85150024
13/07/2007,31.44521951,44.38275457,29.29,149.099549,120.099,117.5706,105.9595472,20.31958454,34.3536,31.03815351
16/07/2007,31.44115828,44.53514288,29.12,149.6193731,119.897,117.8436,106.1866181,20.14969111,34.1659,30.44
17/07/2007,31.42491337,44.31597665,28.98,149.3794543,119.976,117.7981,106.0696422,20.07726945,34.3954,30.06
18/07/2007,31.36803678,43.67758335,28.95,149.8792852,120.223,118.1963,106.2554275,20.03270039,34.1972,29.93
19/07/2007,31.48989299,44.17314104,29.29,149.7693224,120.291,118.0711,106.3242368,20.10789993,34.3015,30.3
20/07/2007,31.17107702,43.44895539,29.42,150.2791498,121.09,118.4466,106.6889265,19.75695235,34.3641,30.3
23/07/2007,31.26650612,43.83006264,29.63,150.2791498,121.236,118.2304,106.6407599,19.41433842,33.9155,30.35
24/07/2007,30.72432271,43.21077473,29.48,150.4290991,121.236,118.2077,106.7164502,19.02159966,33.6234,30.24
25/07/2007,30.787262,42.69620262,29.44,150.7389942,121.36,118.3239,106.8127833,18.81547082,33.4878,29.98
26/07/2007,30.05824275,41.71482189,29,151.7086661,122.08,118.3011,107.0467352,18.47007901,32.4028,30.09
27/07/2007,29.46732462,41.46708854,27.95,151.6286932,122.608,117.924,106.8747118,17.85729739,31.5161,29.79
30/07/2007,29.92828351,41.49565566,27.95,151.5387236,122.451,117.6041,106.854069,18.2026892,31.4222,29.9
31/07/2007,29.59120173,42.25787015,28.91,151.7786425,122.023,117.9355,106.626998,18.13026755,32.0272,30.07
01/08/2007,29.73536555,41.63858225,27.68,151.8386222,121.967,118.3239,106.5925934,18.36980476,32.1316,30.13
02/08/2007,29.972957,41.97210795,28.07,151.8786086,121.765,118.2668,106.5031412,18.67340539,31.8186,30.02
03/08/2007,29.20130458,41.50520836,27.65,152.3184598,122.215,118.7353,106.7302121,17.95199129,31.7143,30.05
06/08/2007,29.69069206,41.20024978,27.11,152.1085308,122.338,118.6096,106.7508549,18.57871149,31.1405,29.48
07/08/2007,30.00748713,41.87676291,27.08,152.0385545,122.023,118.541,106.6682837,18.68176362,31.6517,29.59
08/08/2007,30.42581286,42.70575532,28.01,151.188842,121.506,118.1983,106.3861653,19.41989419,33.3939,29.6
09/08/2007,29.52418178,41.86721021,27.75,151.6686797,121.9,118.4154,106.5650696,19.20543169,32.455,29.53
10/08/2007,29.38610009,40.80012811,26.59,151.8286255,122.237,118.3125,106.7577358,18.62605844,32.9557,29.31
13/08/2007,29.49169197,41.70526919,27.51,151.8986019,122.035,118.0954,106.633879,18.53692031,31.8082,29.6
14/08/2007,29.04087643,41.2479223,26.91,152.2584801,122.26,118.4268,106.7026884,18.00491859,31.9125,29.48
15/08/2007,28.64083594,40.9239493,26.5,152.4584124,122.44,118.3354,106.743974,17.70129338,31.683,29.48
16/08/2007,28.85608093,39.89489605,24.68,153.4180877,123.216,118.3582,107.0054496,18.41159594,30.8797,28.98
17/08/2007,29.38610009,41.20980248,24.61,152.9482467,123.295,118.2211,107.0123305,18.8294094,30.5876,28.98
20/08/2007,29.37187609,40.9143966,26.19,153.3281182,123.126,118.2668,107.0398543,19.17477663,31.4952,29.42
21/08/2007,29.43077358,40.95251642,25.71,153.697993,123.756,118.5753,107.2256396,19.26391476,31.5369,28.95
22/08/2007,29.78003903,41.42896871,26.63,153.4180877,123.092,118.4268,106.9297593,19.4978962,32.841,29.04
23/08/2007,29.75365078,41.42896871,26.96,153.3980945,123.25,118.6896,107.0329733,19.16364051,32.8723,29.04
24/08/2007,30.12120147,41.52422278,26.63,153.228152,123.216,118.9866,107.0949018,19.26671723,32.455,29.04
27/08/2007,29.84097686,41.581448,27.43,153.5280505,123.373,118.9866,107.0949018,18.84890376,33.0496,29.28
28/08/2007,29.18505968,40.86681506,27,154.1178509,123.463,119.5008,107.3219727,18.27230839,32.4445,28.8
29/08/2007,29.75771201,41.257475,27,153.9579051,123.745,119.7557,107.2669252,18.94081977,32.4805,29.12
30/08/2007,29.67850838,41.72428362,27.41,154.377763,123.542,119.6638,107.1568302,19.03829155,32.5436,29.12
31/08/2007,29.9709361,42.16261608,28.18,154.1278476,123.34,119.6753,106.9985686,19.35305289,32.8171,29.42
03/09/2007,29.9709361,42.07691472,28.3,154.1278476,123.238,120.0198,106.9091165,19.35305289,32.9223,29.39
04/09/2007,30.27350717,42.40079674,28.58,154.167834,123.137,119.6294,106.854069,19.60930657,33.7848,29.2
05/09/2007,30.01154836,41.50520836,27.91,154.8875905,123.475,119.7901,107.1155446,19.13859039,33.4482,29.87
06/09/2007,30.08058921,41.72428362,28.17,154.6876581,123.947,119.8361,107.1086636,19.30848382,32.9959,29.77
07/09/2007,29.66226347,40.90493488,28.22,155.7672928,124.6,120.2954,107.4664723,18.84332341,32.1229,29.51
10/09/2007,29.60540631,40.58096188,27.67,156.1771541,125.106,120.5021,107.5834483,18.64835526,31.1447,29.75
11/09/2007,29.95062997,41.11454841,27.78,155.8772556,124.892,120.4906,107.3701392,19.03551367,31.7653,29.95
12/09/2007,30.02779326,41.2479223,27.63,155.6073469,124.6,120.1461,107.1361874,18.9241033,31.8284,30.09
13/09/2007,30.23897703,41.59090973,27.8,155.0475364,124.24,119.8131,106.847188,19.350275,32.2702,30.38
14/09/2007,30.23695613,41.35272907,28,155.2074822,124.341,119.6638,106.8127833,19.47562396,31.8599,30.1
17/09/2007,30.07448765,41.00018895,28.09,155.1974856,124.487,119.6409,106.8265452,19.33355853,31.334,30.41
18/09/2007,30.95987383,41.74338902,28.09,155.2374721,124.318,119.8246,106.5031412,20.02156427,32.0072,30.57
19/09/2007,31.14262901,42.90581615,29.05,154.9475702,123.542,119.8705,106.4068081,20.39758655,33.4482,30.95
20/09/2007,30.92332279,42.72476974,29.03,153.9579051,123.081,119.9279,106.2967131,19.86836272,32.9118,31.16
21/09/2007,31.0063156,42.84868191,29.35,154.2877934,123.025,120.0083,106.3930462,20.01040356,33.5534,31.43
24/09/2007,30.94918639,42.69620262,29.5,154.3977562,122.991,120.192,106.4618556,20.38588502,32.8381,31.6
25/09/2007,30.88797652,42.39133502,29.3,154.5377089,123.351,120.5595,106.7026884,19.87940051,32.5962,31.48
26/09/2007,31.05120284,42.75333686,29.81,154.5676987,123.058,120.2813,106.5513077,20.16923463,32.7224,31.42
27/09/2007,31.23483244,43.0011612,30.01,154.927577,122.901,120.7426,106.6132362,20.32398491,32.9959,31.67
28/09/2007,31.13077567,42.87724903,29.92,154.8875905,123.283,121.1231,106.854069,20.10730993,32.9959,31.78
01/10/2007,31.48171225,43.14399681,30.12,155.0475364,123.148,121.0309,106.9366402,20.59693048,33.1958,31.68
02/10/2007,31.43886534,43.33459592,31.04,155.2874552,123.351,121.3538,106.9779258,20.9711582,33.5534,31.3
03/10/2007,31.37561514,43.27746168,30.97,155.1774924,123.351,121.5959,106.9297593,20.86985147,33.7427,31.04
04/10/2007,31.42458304,43.26790898,30.86,155.3374383,123.745,121.9534,107.2049967,21.08369939,33.5008,31.1
05/10/2007,31.79796323,43.66812162,31.42,154.4877258,123.79,121.6767,107.0467352,21.57892487,33.8374,31.35
08/10/2007,31.62861593,43.37271575,31.63,154.4877258,123.227,121.7343,107.067378,21.17094463,33.6586,30.79
09/10/2007,31.92650396,43.50972876,31.9,154.4277461,123.565,121.8497,107.2738061,21.40728604,34.0267,31.48
10/10/2007,31.87345541,43.49016847,31.74,154.4377427,123.193,121.8612,107.2256396,21.25816528,34.0898,31.15
11/10/2007,31.72043073,43.8621779,32.21,154.4377427,122.89,121.8727,107.1499493,21.17374709,34.0267,31.53
12/10/2007,31.89589902,43.77402013,32.04,154.4377427,122.597,122.6569,106.9916877,20.97396067,33.6165,31.75
15/10/2007,31.6265756,43.42166196,31.97,154.2678002,122.563,121.7805,107.0192115,20.58004193,33.8164,32.2
16/10/2007,31.37561514,43.32376953,31.7,154.4977224,122.676,121.9765,107.0329733,20.32961443,33.4061,32.3
17/10/2007,31.4715106,43.46078254,31.7,155.397418,122.946,122.138,107.1843539,20.29866437,33.2694,32.18
18/10/2007,31.35725218,43.2258771,31.47,155.7572962,123.542,122.2763,107.4458295,20.30429389,33.1432,32.26
19/10/2007,30.53705937,43.15737059,31.1,156.547029,124.262,122.9337,107.8242811,19.44044562,33.0696,32.57
22/10/2007,30.71456799,42.65817378,30.38,156.6170053,124.543,122.9337,107.9687807,19.94975719,32.1019,32.15
23/10/2007,30.96346869,42.92246515,32,156.5870154,124.498,122.8068,107.9963045,20.16077806,32.1019,32.35
24/10/2007,30.90633948,42.69729436,31.65,157.1668193,124.926,123.3142,108.2027326,19.82312991,32.5121,32.12
25/10/2007,30.97979132,43.15737059,31.79,157.0468598,124.87,123.1874,108.1820898,19.865339,32.5226,32.36
26/10/2007,31.34296988,43.50972876,32.39,156.8269343,124.948,122.9683,108.0788757,20.16640758,32.5857,32.98
29/10/2007,31.44702665,43.78384576,32.93,156.9069072,124.735,122.9798,108.1063995,19.83719141,32.5542,33.33
30/10/2007,31.22871146,43.69577897,32.72,156.8969106,124.735,122.9106,108.0169473,20.11013698,32.1545,33.29
31/10/2007,31.55312376,44.01875121,32.87,156.1871507,124.24,123.328,107.727948,20.52940085,32.5647,33.47
01/11/2007,30.81454411,43.24543739,32.18,157.1068396,124.51,122.9339,107.8174001,19.56989994,32.3122,33.6
02/11/2007,30.8492297,43.28464895,31.99,157.7466231,124.926,122.7136,107.8793286,19.29132486,32.3017,33.29
05/11/2007,30.61459187,43.03009223,31.45,157.6066704,124.937,122.8643,107.8655667,19.01274977,31.5549,33.62
06/11/2007,31.02671889,43.21614244,31.6,157.356755,124.881,122.5514,107.7829954,19.25194281,31.597,34.15
07/11/2007,30.17796148,43.11825001,31.43,157.6266637,125.061,122.2616,107.8930904,18.65258355,31.2499,34.32
08/11/2007,30.0249368,42.73650592,31.02,158.1065013,125.443,122.2268,107.9481379,18.70887872,30.7135,34.29
09/11/2007,29.61280979,42.08064482,30.09,158.5363558,125.68,122.0182,108.0719948,18.55693091,30.1034,33.97
12/11/2007,29.31900242,42.15897696,30,158.5363558,125.815,122.4007,108.0100664,18.77077884,30.0929,33.27
13/11/2007,30.21264707,42.23721812,30.05,158.2464539,125.466,122.1109,107.8862095,19.39263159,30.5031,33.2
14/11/2007,30.12899358,42.54072105,30.96,158.1564844,125.342,122.0298,107.727948,18.99868826,30.6188,33.25
15/11/2007,29.69442295,42.13941667,30.47,159.106163,125.545,122.1805,107.8105192,18.96493574,29.9877,33.3
16/11/2007,29.74543117,42.06108453,30.13,159.2261224,125.803,122.4123,107.8036383,18.61039904,29.7142,33.4
19/11/2007,29.33124439,41.5129415,29.51,159.8858992,125.995,122.3427,107.9756617,18.20519668,28.2942,33.2
20/11/2007,29.51079334,42.0316986,29.57,159.995862,126.096,122.2036,107.7967573,17.85348702,29.1673,33.34
21/11/2007,28.90685597,41.22899886,27.95,160.4157199,126.467,121.6357,107.8724476,17.72966221,28.2101,33.4
22/11/2007,28.90685597,41.34654256,27.99,160.4157199,126.647,121.543,107.8518048,17.72966221,29.2199,33.1
23/11/2007,29.40673656,41.92407152,28.85,160.4956929,126.546,121.288,107.7485908,18.0785694,30.1875,33.46
26/11/2007,28.75791196,41.59118266,28.85,161.7852565,126.512,121.3923,107.727948,17.21194325,29.5038,33.24
27/11/2007,29.08844525,41.49329023,28.23,161.0455068,126.524,121.0909,107.6453767,17.61431856,29.0936,33.41
28/11/2007,30.01881582,42.43300299,28.93,160.4357132,125.803,120.8045,107.3013299,18.38809454,29.5078,33.33
29/11/2007,30.02901746,42.70711999,29.8,161.0854933,126.4,120.8743,107.500877,18.09265549,30.0137,33.45
30/11/2007,30.33098615,43.16719623,30.36,160.9155508,125.837,120.8161,107.2738061,18.58505392,30.2982,33.1
03/12/2007,30.13103391,42.91263951,30.05,161.6752937,126.242,120.9093,107.4939961,18.38529208,30.7198,33.2
04/12/2007,29.86171049,42.57010698,29.9,161.7352734,126.512,120.8511,107.6522576,17.8900666,29.9821,33.23
05/12/2007,30.36159108,43.30420924,30.97,161.5753275,126.569,120.5135,107.5903292,18.49220375,30.4563,33.54
06/12/2007,30.79618115,43.28464895,30.75,160.8255812,126.186,119.6869,107.4320677,19.0802794,30.2245,33.25
07/12/2007,30.79006016,43.72507391,31.22,159.8759026,125.455,118.3481,106.9366402,19.01274977,30.2245,33.53
10/12/2007,31.02875922,43.85235227,30.94,159.655977,124.678,118.2084,106.6545218,19.4207546,31.1413,33.58
11/12/2007,30.17796148,43.66639304,30.94,161.0055204,125.106,118.8138,106.7233312,18.39655111,31.1097,33.82
12/12/2007,30.4758495,43.94041907,31.12,160.3057571,124.476,117.7777,106.4824984,18.33462642,31.0254,33.95
13/12/2007,30.41259931,42.89307922,30.16,159.6259871,124.622,119.1165,106.5581887,18.12640801,30.0348,34.32
14/12/2007,30.02697713,43.02035758,29.9,159.0861698,124.375,118.3598,106.4412128,17.67058915,29.7186,33.96
17/12/2007,29.59852748,42.28616434,29.3,159.526021,124.566,118.5926,106.5375459,17.12469801,28.8966,33.68
18/12/2007,29.76379413,42.30581561,29.44,160.1358146,124.656,119.3144,106.6545218,17.3892116,28.5594,33.73
19/12/2007,29.76379413,42.26660405,29.8,160.5556726,124.667,119.3842,106.6682837,17.56647995,28.0746,33.66
20/12/2007,29.95148496,42.4134427,29.82,160.9955237,124.937,120.56,106.8127833,17.49442704,28.4118,33.73
21/12/2007,30.38106165,43.01053194,30.37,159.8958958,124.836,119.9197,106.5719506,17.83768012,28.6753,34.08
24/12/2007,30.60666374,43.01053194,30.37,159.5560108,124.836,122.182,106.6132362,18.41550464,28.7701,34.08
25/12/2007,30.60666374,43.01053194,30.37,159.5560108,124.836,122.182,106.6132362,18.41550464,28.7701,34.08
26/12/2007,30.67230403,43.01053194,30.37,159.0361867,124.836,122.182,106.6132362,18.10944571,28.7701,34.08
27/12/2007,30.28672072,43.18675652,30.36,159.6859669,124.588,118.9083,106.5306649,17.74900907,28.7175,34.26
28/12/2007,30.21082049,43.61744682,30.43,160.5256827,124.521,119.8202,106.5444268,17.43722229,28.728,34.94
31/12/2007,29.98727816,43.12798467,30.43,161.0355102,124.521,119.8202,106.7577358,17.58024646,29.1179,34.94
01/01/2008,29.98727816,43.12798467,30.43,161.0355102,124.521,119.8202,106.7577358,17.58024646,29.1179,34.94
02/01/2008,29.7247364,42.52116076,29.8,162.2451009,125.758,121.7845,107.3701392,17.52589334,29.5184,35.65
03/01/2008,29.71039581,42.52116076,29.37,162.2750908,125.882,121.6091,107.500877,16.9795597,29.0231,36.09
04/01/2008,28.98228985,41.90442025,28.95,162.7749216,126.479,122.1587,107.7141861,16.2902019,28.4961,35.76
07/01/2008,28.95768931,42.0316986,29.1,162.9248709,126.557,121.8313,107.7898764,16.44180555,27.9271,35.66
08/01/2008,28.49006534,42.15897696,29.33,162.8848844,126.22,121.843,107.610972,15.87256052,28.1062,36.31
09/01/2008,28.78950791,41.7575816,29.5,163.3247356,126.884,121.5156,107.8449239,16.15290558,27.6109,36.37
10/01/2008,28.97818976,41.52267615,29.36,162.6249724,126.861,122.0417,107.7554717,16.40175977,27.1472,35.5
11/01/2008,28.74438749,41.47372994,28.5,163.2847491,126.951,121.1298,107.8036383,16.4046114,26.5781,35.88
14/01/2008,28.97614943,41.6010083,28.93,163.4746849,127.187,121.8079,107.9825426,16.33600012,27.4001,36.66
15/01/2008,28.3382843,40.65156088,27.98,164.1144684,127.311,121.7962,108.1752088,16.00415357,26.5676,36.56
16/01/2008,28.09422209,40.25016552,27.8,164.0544887,127.84,121.9833,108.4435654,16.18722352,27.0313,35.88
17/01/2008,27.36613556,39.87824706,27.4,164.6942722,127.952,121.8781,108.4160416,15.96695942,27.0629,36.36
18/01/2008,27.08515312,39.29089247,27.07,164.7542519,127.941,121.9365,108.4298035,15.75529938,26.9048,35.76
